ID,Target
14339,1
14341,0
14342,1
14347,1
14348,0
14349,1
14353,0
14354,0
14355,0
14359,0
14364,1
14365,0
14369,1
14370,0
14372,0
14375,1
14382,1
14383,1
14384,1
14391,0
14392,1
14393,1
14398,1
14403,0
14404,0
14405,1
14408,1
14415,1
14417,1
14419,0
14422,0
14426,0
14427,1
14428,1
14434,1
14435,0
14442,1
14444,1
14446,1
14450,0
14451,1
14454,1
14455,1
14457,1
14459,0
14466,0
14468,0
14469,0
14470,1
14477,1
14481,0
14483,0
14484,1
14488,0
14489,0
14491,0
14498,0
14499,1
14500,0
14503,0
14506,0
14509,1
14511,1
14513,1
14514,1
14515,0
14516,1
14520,0
14521,1
14528,1
14530,0
14531,0
14535,1
14537,1
14538,0
14539,0
14543,1
14544,1
14550,0
14554,0
14555,0
14557,1
14561,0
14563,1
14566,0
14567,0
14576,0
14577,0
14579,0
14581,1
14582,1
14584,0
14585,0
14587,0
14593,1
14595,0
14601,0
14606,1
14607,1
14609,0
14610,1
14615,1
14616,1
14619,0
14625,1
14626,0
14628,0
14631,1
14636,0
14637,1
14640,0
14641,1
14644,1
14648,1
14649,0
14650,1
14654,0
14655,1
14659,0
14661,1
14665,0
14672,1
14673,1
14676,0
14682,0
14686,0
14687,0
14689,1
14693,1
14694,1
14697,0
14700,1
14702,1
14704,1
14714,0
14717,0
14720,0
14722,0
14725,1
14727,0
14728,1
14731,0
14732,0
14733,0
14735,0
14737,1
14738,0
14740,1
14741,1
14744,1
14754,1
14756,1
14757,0
14758,1
14762,0
14767,0
14768,0
14769,1
14774,0
14775,0
14778,0
14781,0
14782,0
14786,1
14787,0
14792,1
14793,0
14796,0
14797,0
14799,1
14800,0
14808,0
14810,0
14814,0
14815,1
14816,1
14818,1
14823,1
14824,0
14825,0
14831,1
14832,0
14835,0
14836,1
14838,0
14839,1
14843,0
14846,0
14851,1
14852,0
14853,0
14859,1
14861,0
14862,1
14863,0
14866,0
14867,0
14869,0
14870,1
14871,0
14880,0
14881,0
14883,0
14885,1
14887,1
14888,0
14889,0
14891,1
14896,1
14900,1
14907,0
14908,1
14911,0
14918,1
14919,1
14923,0
14924,0
14929,0
14933,0
14934,0
14941,1
14948,0
14951,1
14952,0
14953,1
14959,0
14962,0
14964,0
14965,0
14967,0
14969,1
14970,1
14973,0
14978,1
14981,1
14984,0
14986,0
14989,1
14990,1
14994,0
15001,1
15002,1
15005,1
15006,1
15010,1
15012,1
15013,1
15015,1
15016,1
15019,1
15020,1
15022,1
15023,1
15024,0
15027,0
15030,1
15033,1
15034,1
15035,0
15037,1
15038,1
15040,1
15042,1
15046,0
15047,1
15049,1
15052,1
15053,0
15055,1
15060,0
15061,0
15062,1
15064,0
15065,1
15070,0
15071,1
15073,1
15077,1
15079,0
15080,1
15083,1
15088,1
15092,0
15097,0
15099,1
15100,1
15101,0
15106,1
15110,1
15112,0
15115,0
15122,1
15124,1
15129,0
15133,0
15134,1
15135,0
15139,1
15142,0
15145,0
15146,1
15147,0
15151,0
15155,1
15159,0
15163,1
15169,0
15171,0
15172,0
15173,1
15175,0
15177,1
15179,1
15181,0
15185,1
15188,1
15192,1
15194,0
15195,0
15197,0
15198,0
15199,0
15203,0
15206,0
15207,1
15209,1
15211,1
15213,1
15214,1
15217,0
15220,1
15224,0
15227,0
15230,0
15231,0
15234,1
15236,0
15238,1
15239,1
15242,0
15245,0
15256,1
15257,0
15263,1
15265,1
15266,0
15268,1
15269,1
15270,0
15276,0
15279,1
15286,0
15289,1
15292,1
15295,1
15297,0
15298,1
15299,1
15301,0
15302,0
15303,1
15306,1
15308,1
15311,1
15312,0
15313,1
15315,1
15317,0
15318,0
15321,1
15322,0
15324,0
15328,1
15329,0
15331,1
15338,1
15341,1
15343,0
15354,0
15357,0
15362,1
15363,1
15366,1
15367,1
15368,0
15370,0
15371,1
15372,0
15374,0
15375,0
15376,0
15378,1
15379,0
15382,1
15384,0
15387,1
15388,0
15394,1
15395,0
15399,1
15403,1
15409,0
15410,1
15411,1
15413,1
15416,1
15418,1
15424,1
15436,0
15437,1
15438,0
15440,1
15442,1
15444,0
15449,1
15450,1
15454,1
15457,0
15460,1
15464,1
15465,1
15475,0
15487,0
15492,0
15493,1
15494,0
15495,0
15496,1
15497,0
15499,0
15500,1
15504,1
15506,1
15512,0
15521,0
15525,1
15528,1
15529,1
15533,1
15538,0
15539,0
15540,1
15542,1
15547,1
15549,1
15551,0
15556,1
15557,0
15559,1
15560,1
15561,1
15562,1
15564,0
15567,1
15570,1
15573,0
15577,0
15578,0
15580,1
15584,0
15585,1
15587,0
15591,1
15594,0
15595,1
15596,1
15597,1
15601,0
15603,1
15609,0
15610,0
15611,1
15612,1
15613,1
15614,0
15622,0
15625,0
15630,1
15634,1
15636,0
15638,1
15640,0
15641,0
15645,0
15646,1
15647,1
15649,1
15652,1
15654,0
15655,0
15660,1
15661,0
15663,0
15665,0
15666,0
15668,0
15669,0
15670,0
15671,0
15675,1
15676,1
15677,0
15680,0
15687,0
15688,1
15691,1
15693,1
15698,0
15701,1
15702,0
15703,1
15705,0
15709,1
15710,1
15711,0
15715,0
15716,0
15720,1
15725,0
15726,1
15727,0
15731,1
15733,1
15734,0
15737,1
15741,0
15742,1
15745,0
15750,1
15758,0
15759,1
15765,0
15771,1
15772,1
15776,1
15778,0
15784,1
15785,0
15787,0
15791,0
15792,1
15793,1
15795,0
15796,1
15798,1
15799,0
15805,0
15807,1
15809,1
15810,1
15812,0
15818,0
15819,0
15821,0
15831,0
15834,1
15836,0
15837,1
15838,0
15840,0
15847,0
15856,1
15868,1
15874,0
15875,1
15878,0
15890,0
15891,0
15892,1
15896,0
15900,1
15901,1
15902,0
15905,0
15906,1
15913,1
15917,0
15918,1
15920,1
15925,0
15926,0
15929,1
15934,0
15935,0
15938,1
15943,1
15945,0
15948,0
15950,1
15951,0
15954,0
15956,1
15957,1
15958,0
15963,0
15965,0
15966,0
15968,0
15971,1
15972,0
15975,0
15977,0
15979,0
15980,1
15981,1
15982,0
15983,0
15984,0
15986,1
15987,1
15988,0
15989,0
15990,1
15991,0
15996,1
15997,1
16000,1
16001,1
16010,1
16015,0
16017,0
16018,0
16021,0
16022,1
16024,1
16029,1
16031,1
16032,0
16034,1
16036,0
16038,1
16039,0
16040,0
16043,0
16044,0
16053,1
16057,0
16059,1
16060,0
16061,1
16062,1
16066,1
16067,1
16069,1
16071,0
16073,1
16074,1
16077,1
16081,0
16087,0
16089,1
16091,0
16096,0
16097,0
16098,0
16099,0
16100,1
16102,1
16103,0
16105,0
16106,0
16107,0
16115,0
16116,1
16121,1
16134,0
16135,1
16136,0
16137,0
16138,0
16139,1
16141,1
16147,0
16148,1
16154,1
16157,1
16158,1
16159,1
16160,1
16162,1
16163,1
16169,0
16173,1
16175,1
16177,0
16180,0
16181,1
16182,1
16185,1
16186,1
16189,0
16190,0
16191,1
16195,0
16197,1
16199,1
16204,0
16205,0
16208,0
16209,0
16211,0
16212,0
16225,1
16226,1
16229,0
16230,0
16231,0
16232,1
16233,1
16238,1
16241,1
16242,1
16244,1
16246,1
16248,0
16249,0
16253,1
16255,1
16256,1
16257,0
16260,0
16261,0
16262,1
16266,1
16267,0
16270,0
16272,1
16274,0
16275,0
16276,0
16277,0
16278,0
16279,1
16282,0
16283,1
16285,0
16288,0
16289,1
16290,1
16292,1
16293,1
16294,0
16295,0
16296,1
16297,0
16300,0
16301,1
16302,1
16306,0
16307,1
16310,0
16313,0
16316,0
16318,0
16321,1
16326,0
16327,1
16334,1
16337,1
16345,1
16349,1
16350,1
16351,0
16353,0
16356,1
16357,0
16358,1
16361,0
16365,1
16366,1
16367,0
16371,1
16374,0
16375,1
16376,1
16378,1
16382,1
16383,1
16386,0
16387,1
16389,0
16392,0
16394,1
16399,1
16403,1
16405,1
16407,1
16409,1
16410,0
16415,1
16416,0
16417,1
16424,0
16425,1
16427,0
16434,0
16436,0
16438,0
16439,1
16441,0
16446,1
16454,1
16455,0
16460,0
16463,0
16464,0
16465,0
16466,1
16468,0
16470,1
16472,0
16477,0
16479,1
16480,1
16481,0
16483,0
16484,1
16485,1
16486,0
16490,1
16491,0
16495,1
16496,0
16504,1
16506,0
16516,1
16519,1
16520,1
16530,1
16531,1
16532,1
16534,0
16537,0
16540,0
16544,0
16545,1
16551,1
16554,1
16560,0
16561,1
16563,1
16566,0
16567,1
16568,1
16576,0
16583,0
16584,0
16585,1
16587,0
16588,0
16590,1
16591,1
16593,1
16595,0
16599,0
16601,0
16605,0
16606,1
16607,0
16609,1
16613,0
16618,0
16619,1
16621,0
16624,1
16625,0
16630,0
16632,1
16634,1
16635,0
16636,1
16637,1
16639,1
16640,1
16641,0
16643,1
16645,1
16648,1
16650,1
16655,0
16656,0
16658,1
16662,0
16663,1
16664,0
16669,1
16672,0
16673,0
16675,1
16681,1
16682,0
16686,1
16687,1
16693,0
16699,0
16703,0
16704,1
16706,0
16707,0
16710,1
16713,0
16716,1
16717,1
16718,0
16720,0
16721,1
16722,0
16724,0
16725,1
16727,0
16731,0
16733,1
16734,1
16735,1
16736,1
16740,0
16744,1
16750,1
16751,1
16754,0
16756,0
16761,0
16762,1
16765,0
16769,1
16771,1
16772,0
16774,0
16775,0
16779,0
16782,0
16784,1
16785,0
16786,0
16787,0
16791,0
16793,0
16794,0
16795,1
16797,0
16800,0
16801,1
16803,1
16805,1
16807,1
16808,1
16809,0
16810,1
16812,0
16814,0
16815,1
16824,0
16825,0
16828,0
16837,0
16843,1
16844,1
16846,1
16850,0
16851,1
16853,1
16855,1
16857,1
16863,1
16870,1
16874,0
16875,1
16879,1
16881,0
16882,0
16884,0
16886,0
16888,1
16892,1
16893,0
16895,0
16898,0
16899,1
16901,1
16902,0
16905,1
16906,0
16910,1
16914,1
16915,1
16919,1
16925,1
16926,1
16927,1
16931,1
16934,1
16936,0
16938,0
16939,1
16947,1
16949,1
16954,0
16956,1
16959,0
16960,0
16963,1
16965,0
16966,0
16969,1
16970,0
16973,0
16978,1
16980,0
16982,1
16985,0
16986,1
16987,1
16988,0
16989,0
16994,0
16995,1
16996,0
16999,0
17001,1
17003,1
17005,1
17007,0
17009,0
17013,0
17016,1
17021,1
17023,1
17025,0
17026,0
17028,1
17029,0
17031,1
17032,1
17040,1
17043,1
17045,1
17046,1
17056,0
17059,1
17061,0
17063,1
17065,1
17066,0
17068,1
17073,1
17075,0
17076,1
17080,0
17081,1
17082,0
17084,0
17085,0
17088,0
17090,1
17098,0
17099,1
17101,1
17103,0
17107,1
17112,0
17113,1
17115,1
17119,1
17121,0
17126,1
17132,1
17140,0
17141,1
17142,0
17144,1
17147,0
17150,1
17152,1
17155,1
17163,1
17166,1
17175,1
17176,1
17177,1
17180,1
17181,0
17182,0
17187,0
17193,0
17194,0
17195,0
17197,1
17199,1
17200,1
17202,0
17203,0
17204,0
17205,1
17207,0
17208,0
17212,0
17216,0
17217,1
17219,1
17220,0
17221,0
17224,1
17227,0
17229,1
17231,0
17232,1
17233,1
17235,0
17238,1
17240,1
17243,0
17248,1
17249,0
17250,1
17252,0
17254,1
17258,0
17259,1
17263,0
17266,0
17269,0
17271,0
17275,1
17276,0
17277,1
17279,1
17281,1
17283,1
17285,0
17286,0
17287,1
17289,1
17291,1
17294,1
17295,1
17298,1
17303,1
17307,1
17311,1
17312,0
17325,1
17329,0
17334,1
17340,1
17341,1
17343,1
17345,0
17348,1
17354,1
17355,1
17361,1
17370,1
17372,1
17375,0
17380,1
17381,0
17384,1
17386,1
17387,0
17390,1
17391,1
17392,1
17397,1
17400,1
17405,1
17406,0
17408,1
17410,0
17411,1
17417,1
17421,0
17424,0
17427,1
17431,1
17438,1
17439,1
17444,1
17446,1
17448,1
17451,0
17454,1
17455,0
17456,0
17460,0
17462,0
17463,1
17468,0
17473,1
17482,1
17483,1
17485,0
17487,1
17489,1
17490,0
17492,1
17495,1
17496,0
17498,1
17502,1
17506,1
17508,1
17509,0
17512,1
17515,1
17516,0
17519,0
17523,0
17525,1
17526,0
17527,0
17528,1
17532,1
17537,0
17539,1
17540,1
17541,0
17543,1
17545,0
17548,1
17552,0
17553,0
17554,0
17556,0
17557,1
17558,1
17563,0
17566,1
17568,1
17572,0
17574,1
17575,1
17576,0
17578,0
17582,0
17587,1
17590,1
17591,1
17592,1
17594,0
17600,1
17603,0
17608,0
17609,0
17610,0
17612,0
17614,0
17616,1
17617,0
17619,1
17620,0
17624,0
17627,0
17628,1
17630,1
17633,1
17634,0
17635,1
17637,1
17640,0
17643,1
17644,0
17648,1
17654,0
17655,1
17656,0
17657,0
17660,1
17661,0
17669,1
17671,0
17672,0
17673,1
17674,1
17675,0
17676,0
17677,0
17679,1
17681,1
17682,0
17684,0
17691,0
17692,0
17693,1
17694,1
17699,1
17700,1
17703,1
17704,0
17708,1
17713,0
17714,0
17719,1
17721,1
17725,0
17726,1
17729,1
17730,1
17735,1
17736,1
17737,0
17738,0
17741,1
17742,1
17746,0
17747,1
17750,0
17751,1
17752,1
17756,0
17760,0
17763,1
17766,1
17774,1
17776,0
17778,0
17780,1
17782,1
17783,0
17784,0
17785,1
17793,1
17794,1
17796,1
17798,1
17803,0
17808,0
17810,1
17812,1
17813,0
17814,1
17815,0
17827,1
17829,1
17830,1
17832,0
17843,1
17844,1
17847,0
17853,1
17855,0
17857,1
17862,0
17865,1
17870,0
17877,0
17878,1
17879,0
17889,0
17890,0
17891,0
17894,1
17895,1
17896,0
17898,1
17903,1
17904,0
17907,1
17909,1
17913,0
17914,1
17915,0
17917,1
17919,0
17921,1
17923,1
17925,1
17926,1
17927,1
17928,0
17930,1
17937,1
17940,0
17941,0
17942,1
17943,1
17946,0
17948,1
17952,1
17956,1
17962,0
17964,1
17968,0
17969,1
17976,1
17985,0
17986,0
17987,0
17988,1
17991,1
17995,1
17997,0
17999,1
18000,1
18002,0
18005,1
18007,0
18009,0
18010,1
18011,0
18012,1
18013,0
18015,0
18017,1
18020,0
18021,1
18025,0
18026,1
18030,0
18031,0
18042,1
18044,0
18046,1
18049,0
18053,1
18056,0
18062,1
18063,1
18065,1
18066,0
18067,1
18068,1
18069,1
18071,0
18077,1
18080,1
18082,1
18086,0
18087,1
18088,0
18091,0
18093,1
18094,1
18096,1
18097,0
18099,0
18100,1
18101,1
18103,0
18107,1
18108,1
18109,0
18110,0
18117,0
18118,1
18122,0
18123,1
18129,0
18131,1
18132,0
18136,0
18141,1
18144,1
18145,0
18148,0
18151,1
18157,1
18159,1
18160,0
18161,0
18163,1
18165,0
18166,0
18169,1
18175,1
18177,1
18180,0
18182,1
18187,0
18190,0
18191,0
18192,0
18193,0
18195,0
18196,0
18197,1
18199,1
18200,0
18201,0
18202,0
18204,0
18208,1
18212,0
18214,0
18215,0
18220,1
18221,0
18224,0
18226,0
18227,1
18228,1
18229,0
18230,1
18233,0
18235,0
18237,0
18239,0
18240,0
18241,1
18243,1
18245,1
18251,1
18255,0
18257,1
18258,0
18260,0
18262,1
18265,1
18266,1
18268,1
18269,0
18273,0
18278,1
18280,1
18285,1
18292,1
18293,0
18295,0
18302,0
18306,1
18308,1
18310,1
18312,1
18313,1
18318,0
18319,0
18321,1
18327,0
18328,0
18329,0
18330,1
18332,0
18333,1
18338,1
18345,1
18346,0
18348,1
18351,0
18355,1
18356,1
18359,0
18362,0
18364,0
18365,0
18366,0
18368,1
18369,0
18371,0
18372,1
18377,1
18380,1
18381,1
18383,1
18385,1
18388,1
18390,0
18391,1
18394,1
18397,0
18399,0
18401,0
18403,0
18404,0
18408,0
18409,0
18410,0
18411,1
18412,0
18418,0
18421,1
18423,0
18426,0
18429,1
18432,0
18435,1
18439,1
18440,1
18441,0
18442,1
18443,0
18445,1
18446,0
18449,1
18452,1
18454,0
18461,1
18462,1
18464,0
18467,0
18468,1
18469,0
18472,1
18473,0
18475,0
18478,1
18480,1
18482,1
18486,0
18487,1
18488,1
18491,0
18492,0
18494,0
18495,0
18497,1
18499,1
18507,0
18514,0
18518,1
18519,1
18523,0
18525,1
18527,1
18528,0
18535,0
18536,1
18540,1
18545,0
18547,1
18549,0
18550,1
18551,1
18552,0
18555,1
18564,0
18568,1
18570,0
18575,1
18577,0
18585,0
18586,1
18587,1
18588,1
18590,1
18593,0
18594,1
18595,0
18596,1
18600,1
18601,1
18603,1
18606,1
18607,1
18608,0
18613,0
18614,1
18616,1
18619,0
18621,1
18627,1
18631,0
18633,1
18643,1
18646,0
18649,1
18655,1
18656,1
18659,1
18662,0
18663,0
18666,0
18667,1
18672,1
18678,1
18684,0
18687,1
18688,1
18689,0
18693,0
18694,0
18696,1
18697,1
18699,0
18700,0
18701,0
18704,0
18707,0
18708,1
18709,0
18711,0
18712,1
18714,1
18716,0
18719,0
18720,0
18722,0
18726,0
18728,0
18729,0
18735,0
18739,1
18740,0
18742,1
18744,1
18746,0
18747,1
18748,0
18749,0
18751,1
18752,1
18753,0
18754,0
18755,1
18763,1
18764,0
18765,1
18767,0
18771,0
18772,0
18776,0
18777,1
18779,1
18780,1
18782,0
18787,0
18790,0
18791,1
18792,0
18796,1
18799,1
18802,1
18810,1
18811,1
18819,0
18820,1
18823,1
18826,0
18828,1
18830,0
18832,0
18838,1
18842,1
18846,0
18848,1
18851,1
18852,1
18853,0
18854,0
18856,1
18857,0
18861,0
18862,1
18864,0
18865,1
18868,0
18870,1
18871,1
18874,0
18875,1
18876,0
18877,0
18878,0
18879,1
18882,0
18887,0
18888,0
18889,1
18892,0
18893,0
18894,0
18896,1
18897,0
18900,1
18904,1
18905,0
18906,1
18910,0
18911,1
18913,1
18915,1
18919,1
18920,1
18925,1
18928,0
18929,0
18935,0
18937,0
18942,1
18943,0
18945,0
18947,1
18948,0
18951,0
18952,1
18954,1
18960,0
18962,1
18965,1
18967,0
18969,1
18970,1
18981,1
18985,0
18987,0
18992,1
18994,0
18995,1
18999,0
19000,1
19003,1
19006,1
19007,0
19011,0
19012,0
19013,1
19016,0
19018,1
19020,1
19022,1
19023,0
19026,1
19030,1
19031,0
19032,0
19034,1
19039,0
19041,1
19042,0
19047,0
19049,1
19051,0
19055,0
19056,1
19057,1
19058,0
19061,0
19063,1
19064,0
19065,1
19066,1
19068,1
19069,0
19072,0
19075,0
19076,1
19077,0
19078,1
19082,1
19083,0
19087,0
19088,1
19092,1
19094,1
19096,0
19098,0
19099,0
19106,1
19107,1
19110,1
19111,1
19114,1
19115,1
19116,0
19121,0
19122,1
19123,1
19125,1
19126,1
19129,0
19133,0
19138,0
19141,1
19142,1
19148,0
19151,0
19152,0
19156,1
19158,0
19159,1
19162,0
19163,0
19165,1
19170,0
19171,1
19176,1
19177,0
19180,0
19182,1
19183,1
19185,1
19186,1
19191,1
19198,0
19199,0
19201,1
19211,0
19214,0
19215,0
19216,0
19218,0
19221,0
19223,1
19224,0
19225,0
19229,0
19230,1
19232,1
19236,0
19238,1
19239,1
19244,1
19248,0
19249,0
19251,0
19253,1
19254,0
19255,1
19259,1
19260,0
19263,0
19266,0
19269,0
19272,0
19275,0
19282,0
19291,1
19293,1
19294,1
19295,1
19297,0
19299,1
19302,1
19303,1
19307,0
19308,0
19309,1
19314,1
19315,0
19322,1
19327,1
19329,0
19330,0
19331,1
19332,1
19334,1
19338,1
19341,1
19344,1
19346,0
19347,0
19348,0
19353,1
19358,1
19360,0
19362,1
19364,0
19370,0
19373,1
19375,1
19378,0
19380,0
19384,0
19385,0
19388,1
19389,1
19390,1
19395,1
19402,0
19406,0
19407,1
19412,0
19414,1
19415,1
19416,1
19417,1
19418,0
19419,1
19421,0
19422,1
19425,1
19432,0
19433,0
19434,1
19436,1
19437,1
19441,1
19444,0
19445,1
19446,1
19449,1
19450,1
19456,1
19457,1
19461,0
19466,0
19467,1
19472,0
19473,0
19474,0
19478,0
19479,1
19483,0
19485,1
19486,1
19489,0
19491,0
19494,1
19500,1
19504,0
19505,1
19506,1
19512,1
19515,0
19516,0
19517,0
19526,0
19529,1
19530,1
19534,0
19538,1
19540,0
19541,1
19547,1
19548,1
19549,1
19551,0
19553,1
19554,0
19555,1
19558,0
19559,0
19563,1
19570,1
19571,0
19573,0
19574,1
19579,1
19581,0
19582,0
19585,1
19587,0
19590,0
19592,0
19599,1
19601,1
19602,0
19606,1
19609,1
19610,1
19611,0
19614,0
19615,1
19619,1
19622,0
19630,0
19639,0
19640,1
19641,0
19642,1
19644,0
19645,1
19646,0
19647,1
19650,1
19651,1
19656,0
19661,0
19664,1
19668,1
19669,0
19670,1
19671,1
19672,1
19674,1
19676,0
19677,1
19685,0
19686,0
19688,1
19689,1
19690,1
19696,1
19702,0
19703,0
19708,1
19710,1
19711,0
19712,1
19714,0
19716,0
19717,1
19720,1
19724,1
19726,1
19727,1
19729,1
19730,1
19733,1
19736,0
19737,0
19742,1
19744,0
19748,1
19750,1
19755,0
19758,0
19759,1
19760,0
19762,1
19765,1
19766,0
19767,1
19771,1
19779,1
19784,1
19791,0
19795,0
19797,0
19799,1
19800,1
19801,0
19805,1
19806,0
19807,0
19808,0
19809,0
19811,0
19812,1
19813,0
19815,1
19818,1
19819,0
19820,1
19822,1
19823,1
19826,0
19832,1
19834,1
19836,0
19837,0
19840,0
19841,1
19843,1
19845,0
19846,1
19851,0
19852,0
19854,0
19855,0
19856,1
19857,1
19859,1
19860,1
19862,1
19863,0
19864,0
19865,1
19866,1
19867,0
19871,0
19873,0
19875,1
19876,1
19877,0
19878,0
19881,1
19884,1
19885,0
19886,1
19888,0
19889,0
19890,0
19891,0
19892,1
19893,1
19895,0
19897,0
19901,0
19905,0
19912,0
19916,0
19918,0
19919,0
19925,1
19928,1
19930,0
19932,0
19933,1
19934,1
19937,1
19941,0
19943,0
19946,1
19947,0
19948,1
19950,0
19956,1
19963,0
19964,1
19967,1
19974,1
19976,0
19977,0
19980,1
19981,0
19982,1
19985,0
19989,1
19990,0
19991,1
19992,0
19996,1
19997,0
20002,1
20004,0
20005,1
20006,1
20008,1
20009,1
20010,0
20012,0
20014,1
20015,1
20016,0
20019,0
20021,0
20023,1
20027,0
20030,1
20031,1
20034,1
20035,0
20036,1
20040,1
20042,1
20045,0
20049,0
20056,1
20057,0
20061,0
20064,0
20065,1
20068,1
20069,0
20070,1
20071,1
20074,1
20077,0
20079,1
20081,0
20084,0
20085,0
20088,1
20090,1
20091,0
20093,0
20095,0
20106,0
20112,0
20113,1
20115,1
20118,1
20119,0
20120,1
20125,0
20127,1
20128,0
20129,1
20132,1
20133,0
20134,0
20137,0
20140,0
20141,0
20142,1
20145,1
20148,1
20153,0
20155,0
20159,0
20160,1
20161,0
20162,1
20166,1
20169,1
20171,1
20172,0
20174,1
20176,1
20179,0
20181,0
20188,1
20191,1
20193,1
20194,1
20197,1
20198,0
20199,0
20206,1
20207,1
20209,1
20211,1
20214,0
20222,0
20226,0
20227,1
20232,0
20234,1
20236,0
20240,1
20241,1
20245,0
20247,0
20257,0
20265,1
20266,0
20270,1
20274,0
20277,0
20280,0
20282,1
20286,1
20287,1
20289,0
20290,0
20291,1
20293,0
20295,0
20296,0
20298,0
20299,0
20303,0
20306,0
20308,0
20309,1
20312,0
20314,1
20316,0
20317,1
20318,0
20319,0
20322,0
20326,0
20333,0
20335,1
20336,1
20337,1
20340,1
20342,1
20345,0
20346,0
20348,0
20350,0
20354,0
20356,0
20357,1
20358,0
20360,1
20361,1
20364,0
20368,0
20369,1
20370,1
20371,0
20376,0
20377,1
20378,1
20379,1
20382,0
20383,1
20391,0
20393,0
20397,1
20404,1
20409,1
20410,0
20413,1
20414,1
20415,1
20416,0
20419,1
20420,0
20425,1
20426,0
20427,1
20428,1
20434,0
20436,1
20441,0
20442,0
20443,0
20444,1
20446,0
20448,0
20450,0
20451,1
20454,1
20458,1
20459,1
20460,1
20462,0
20464,1
20467,1
20468,0
20469,0
20470,1
20474,0
20475,0
20477,0
20478,1
20480,0
20482,0
20483,1
20485,1
20487,0
20492,1
20495,0
20497,1
20498,0
20500,0
20501,0
20505,0
20507,0
20509,0
20511,1
20512,1
20514,0
20516,0
20529,0
20530,0
20531,1
20532,0
20533,0
20537,1
20540,1
20542,0
20543,0
20545,0
20546,1
20547,1
20553,1
20555,0
20559,0
20562,0
20563,0
20566,0
20567,1
20579,1
20584,0
20586,1
20588,0
20591,0
20592,0
20593,1
20594,1
20596,0
20602,0
20604,1
20606,0
20608,0
20610,0
20612,1
20616,1
20620,1
20621,1
20623,1
20625,1
20628,0
20631,1
20632,0
20636,1
20637,0
20638,0
20641,1
20642,0
20643,0
20647,1
20648,1
20649,0
20651,0
20655,0
20659,0
20660,0
20663,0
20666,1
20670,1
20673,0
20678,0
20679,1
20682,0
20683,1
20686,1
20687,1
20688,0
20689,1
20693,1
20694,0
20695,0
20699,1
20700,0
20702,0
20703,1
20706,1
20707,1
20708,1
20712,1
20713,0
20720,1
20721,0
20723,1
20724,1
20725,1
20727,1
20731,0
20732,0
20735,0
20740,0
20742,0
20747,1
20748,1
20753,1
20755,0
20756,1
20757,1
20760,1
20762,1
20764,0
20767,0
20768,0
20769,0
20770,0
20771,0
20777,1
20779,0
20782,0
20784,1
20785,0
20788,0
20793,0
20794,0
20798,0
20804,0
20805,1
20807,0
20809,0
20811,0
20813,0
20814,0
20818,0
20819,1
20820,0
20821,1
20822,1
20824,0
20825,0
20826,0
20828,1
20831,1
20832,1
20836,0
20839,0
20840,1
20842,0
20843,0
20848,1
20849,1
20857,1
20860,0
20862,0
20866,1
20874,1
20875,1
20882,1
20885,1
20888,0
20889,0
20900,1
20904,1
20906,0
20907,1
20912,0
20915,0
20916,1
20918,1
20921,1
20923,1
20924,0
20927,1
20930,0
20936,0
20937,0
20938,1
20940,0
20943,1
20947,0
20948,0
20950,1
20951,1
20952,1
20957,1
20960,0
20961,0
20962,1
20967,0
20968,1
20969,0
20973,1
20974,0
20976,1
20979,0
20980,0
20985,0
20987,0
20989,0
20998,0
21002,0
21003,1
21005,1
21010,0
21018,1
21019,0
21020,0
21022,0
21024,1
21027,0
21029,1
21032,1
21033,1
21034,0
21035,0
21038,1
21039,1
21040,1
21043,1
21044,0
21048,1
21050,1
21051,0
21052,0
21060,0
21065,0
21075,0
21079,1
21080,0
21081,0
21082,0
21087,1
21089,0
21090,1
21092,1
21093,0
21094,0
21097,1
21098,1
21099,0
21100,0
21101,1
21102,0
21104,0
21107,1
21115,1
21118,1
21119,0
21120,0
21123,0
21125,1
21126,0
21129,1
21130,1
21136,1
21137,0
21140,1
21141,0
21144,1
21147,1
21150,0
21156,1
21157,1
21160,1
21162,0
21164,0
21167,1
21169,0
21170,1
21172,1
21173,0
21176,1
21177,0
21179,1
21181,1
21184,1
21186,0
21187,1
21190,1
21192,1
21193,0
21194,0
21197,0
21198,1
21199,0
21208,0
21210,1
21213,0
21214,0
21217,1
21223,0
21225,1
21226,1
21229,1
21231,1
21232,1
21233,1
21234,1
21235,1
21240,0
21241,0
21243,1
21245,0
21247,1
21248,0
21252,1
21253,1
21256,1
21259,1
21260,1
21265,1
21266,0
21268,0
21270,1
21279,1
21280,0
21282,1
21284,1
21289,1
21293,0
21294,0
21295,1
21296,0
21300,0
21304,1
21306,1
21309,1
21310,0
21311,0
21313,1
21315,1
21316,0
21319,1
21321,1
21326,1
21327,1
21331,1
21332,1
21335,1
21338,0
21342,1
21345,1
21347,0
21351,1
21352,0
21356,1
21357,1
21365,0
21367,0
21370,1
21374,0
21377,1
21383,1
21385,1
21389,0
21390,1
21392,0
21393,0
21403,1
21408,0
21410,0
21415,0
21419,1
21421,0
21424,0
21427,0
21434,0
21437,0
21440,1
21442,1
21444,0
21446,0
21449,1
21451,1
21453,0
21455,1
21457,1
21458,0
21460,0
21462,1
21466,1
21468,1
21469,0
21471,1
21474,1
21476,0
21478,1
21480,0
21482,1
21483,1
21484,1
21485,0
21487,0
21488,0
